,0,1
652,0.2977078,0.7022922
653,0.874466,0.12553398
654,0.9990382,0.00096175424
655,0.75827,0.24173
656,0.12635107,0.8736489
657,0.237602,0.762398
658,0.9446385,0.055361465
659,0.9843985,0.015601521
660,0.5561863,0.4438137
661,0.052118376,0.9478816
662,0.04147769,0.9585223
663,0.07578153,0.9242185
664,0.9928014,0.0071985535
665,0.34560728,0.6543927
666,0.10798852,0.89201146
667,0.041104935,0.9588951
668,0.88653344,0.11346659
669,0.30697027,0.69302976
670,0.9978599,0.0021400861
671,0.23953886,0.76046115
672,0.65067375,0.34932622
673,0.4197954,0.58020467
674,0.4326675,0.5673325
675,0.3047582,0.6952418
676,0.34539354,0.65460646
677,0.0662887,0.9337113
678,0.07139943,0.92860055
679,0.6715048,0.32849517
680,0.9949421,0.0050578406
681,0.47123247,0.5287675
682,0.12832096,0.871679
683,0.08349408,0.9165059
684,0.28948128,0.71051866
685,0.20899789,0.7910021
686,0.7275369,0.27246308
687,0.008797825,0.9912021
688,0.51633364,0.48366636
689,0.19161092,0.80838907
690,0.3462895,0.6537105
691,0.24669828,0.7533017
692,0.648268,0.35173202
693,0.34756482,0.6524351
694,0.69895285,0.30104715
695,0.23151146,0.7684885
696,0.07374126,0.9262588
697,0.07366992,0.9263301
698,0.23629883,0.76370114
699,0.04308544,0.9569146
700,0.19618402,0.803816
701,0.46854484,0.53145516
702,0.7387946,0.26120535
703,0.9630108,0.036989197
704,0.056282587,0.9437174
705,0.03940108,0.96059895
706,0.07274095,0.92725897
707,0.97846675,0.021533167
708,0.30650416,0.6934958
709,0.108234145,0.8917659
710,0.99951875,0.00048129592
711,0.2268789,0.77312106
712,0.7002146,0.29978544
713,0.9454495,0.054550495
714,0.2602751,0.7397249
715,0.11255671,0.88744324
716,0.108477615,0.8915224
717,0.23079719,0.76920277
718,0.32495573,0.67504424
719,0.75388175,0.2461183
720,0.35706052,0.64293945
721,0.95439965,0.045600366
722,0.98882,0.011180055
723,0.5989309,0.40106907
724,0.14255328,0.85744673
725,0.6597921,0.34020782
726,0.085462354,0.91453767
727,0.9761028,0.023897158
728,0.845565,0.15443495
729,0.1419535,0.85804653
730,0.17890505,0.82109493
731,0.016041163,0.9839588
732,0.9686678,0.031332217
733,0.9158692,0.08413081
734,0.37453642,0.6254636
735,0.26357976,0.7364203
736,0.14051312,0.8594869
737,0.87587124,0.124128684
738,0.57298326,0.42701676
739,0.145591,0.854409
740,0.08100397,0.91899604
741,0.9979317,0.0020682958
742,0.035668086,0.964332
743,0.9901177,0.00988231
744,0.986943,0.013056994
745,0.8930144,0.106985696
746,0.0011373514,0.9988626
747,0.9784081,0.021591874
748,0.10635347,0.89364654
749,0.024496099,0.9755039
750,0.27818763,0.72181237
751,0.6920794,0.30792058
752,0.0938275,0.90617245
753,0.31219056,0.68780947
754,0.16767697,0.832323
755,0.00725118,0.9927488
756,0.16467528,0.8353247
757,0.025318561,0.9746815
758,0.35562,0.64438
759,0.1197836,0.88021636
760,0.029323738,0.9706763
761,0.028353097,0.97164696
762,0.062035028,0.937965
763,0.35974258,0.6402574
764,0.6923331,0.30766693
765,0.99482864,0.0051713064
766,0.25145933,0.7485407
767,0.36041102,0.639589
768,0.024459973,0.97554
769,0.13059106,0.86940897
770,0.98892283,0.011077227
771,0.99768496,0.0023149985
772,0.08618949,0.91381055
773,0.009280553,0.9907195
774,0.730826,0.26917398
775,0.6975616,0.3024384
776,0.6882363,0.31176373
777,0.80839264,0.19160739
778,0.18868373,0.8113163
779,0.032604933,0.9673951
780,0.33000162,0.66999835
781,0.95814246,0.04185758
782,0.2731892,0.7268109
783,0.9981413,0.0018587428
784,0.16940524,0.8305947
785,0.61285204,0.38714802
786,0.6255419,0.37445807
787,0.07370439,0.9262956
788,0.07088492,0.92911506
789,0.33075586,0.66924417
790,0.5385328,0.4614672
791,0.9945024,0.0054975427
792,0.0649854,0.9350146
793,0.9984957,0.0015042997
794,0.9952721,0.0047278684
795,0.24847084,0.7515292
796,0.78115594,0.21884406
797,0.9736597,0.02634034
798,0.03182526,0.96817476
799,0.9984794,0.0015206033
800,0.20395888,0.79604113
801,0.37543315,0.62456685
802,0.9958181,0.0041819406
803,0.14994684,0.85005313
804,0.09477208,0.90522796
805,0.99821943,0.0017805633
